Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
battery life le others good,Battery life very less and all others good.,0.6000000000000001,0.7,pos
nice phone bought brother,It's a nice phone.. i bought it for my brother,1.0,0.6,pos
one plus nord ce lite good camera quality k battery life also good front camera also good phone light weight want buy smart phone k best option,One plus Nord ce2 lite is very good camera quality under 20k.battery life is also good .front camera is also good .Phone is light in weight .If you want to buy a smart phone under 20 k .this is best option.,0.5738095238095238,0.619047619047619,pos
issu phone best,No issu phone is best,0.3,1.0,pos
price camera great charging also using hz felt like draining fast charge min rapidly light weight single speaker loud enough performance smooth bcz hz,"In this price camera was not that great and charging also using in 120hz i felt like it draining too fast but charges in 20mins rapidly, very light weight , single speaker but loud enough and performance is very smooth bcz of 120hz",0.5806122448979592,0.2612244897959184,pos
like model high price company,Don't like this model....high price this company...,0.5399999999999999,0.16,pos
packaging good product safe,Packaging is all good product is safe.,0.55,0.6,pos
best budget,best in budget,0.3,1.0,pos
nothing,Nothing,0.0,0.0,pos
amazing product,Amazing product,0.9,0.6000000000000001,pos
great camera battery back android overall great phone range,"Great Camera , Battery Back up Android. Overall great phone in this range., 🙂",0.375,0.4,pos
mobile nice looking good battery standby better camera simple effect given camera give originally look overall good,The mobile is very nice looking & very good.. Battery standby is better. But camera is simple which there is no any effect to be given. This camera gives originally look. Overall is very good..,0.5438775510204082,0.4107142857142857,pos
super pic,Super pics,0.6666666666666666,0.3333333333333333,pos
started using full fledged updated software slow battery poor kindly help ready upgrade different model oneplus,When started using it full fledged and updated the software. It s very slow battery is poor.. kindly help me out . I am ready to upgrade to a different model of OnePlus,0.5916666666666667,0.07499999999999998,pos
good one,Good one,0.6000000000000001,0.7,pos
improve camera quantity,Improve your camera quantity,0.0,0.0,pos
writing one complete month usgae phone phone good midranger one get k using exchange offer card one worth get k going invest k go realme gt master edition redmi note pro g realme pro g iqoo phone samsung series phone pro arethe processor good range multibands g hz amoled good display nice battery stay long accomplished watt charger make much valuable memory card well two sims amazing consthe camera mark one hope one plus give lack one plus slider overall good choice k,I am writing this after one complete month of usgae of phone.The phone is a good midranger one if you get it under 20 K using the exchange offer and card one too but not worth it if you get it for 24 K .If you are going to invest 24 K then go for Realme GT Master Edition Or Redmi Note 11 Pro 5g Or Realme 9 Pro 5g Or Iqoo Phones or Samsung M series phones.The Pros AreThe Processor is very good in this range and have multibands 5g.It has a 90 HZ Amoled (Good) Display.The OS is very nice.The Battery 🔋 stays long and is accomplished by 65 watt charger which makes it much more valuable.It can have memory card as well have two sims which is amazing.ConsThe Camera 📸 is not up to the mark as one hopes one plus will give.It lacks the the one plus slider.Overall it's a good choice for 20 K.,0.4916666666666667,0.3958333333333334,pos
value money camera good slim light weight set good need improved battery life,"value for money, camera is good slim or light weight set, all good need to improved battery life.",0.6333333333333334,0.6,pos
nice,NICE,1.0,0.6,pos
good performance sensitivity dark image low light zone semiamoled display,Good performance and sensitivity but dark images in low light zones. Semiamoled display,0.5,0.2375,pos
feature battery life sensor smoothness everything good except camera quality front camera good one plus set,"The features,the battery life,the sensors,the smoothness everything is good except the camera quality.The front camera is not as good as other one plus sets.",0.6000000000000001,0.7,pos
product provide u satisfaction instead mobile purchased till date,This product provide us very satisfaction instead of any mobile purchased by me till date,0.0,0.0,pos
supposed good battery support phone battery even last day pretty disappointing wish could get replacement help regarding issue,It was supposed to have a good battery support. But my phone's battery doesn't even last a day and that is pretty disappointing! I just wish if I could get a replacement or some help regarding the issue!,0.5916666666666667,0.0875,pos
good,Good,0.6000000000000001,0.7,pos
best phone range good touchscreen comparison phone,Best phone in this range with good touchscreen in comparison with other phones.,0.45000000000000007,0.85,pos
medium could loaded,The media could not be loaded.,0.0,0.0,pos
like,I like it,0.0,0.0,pos
best one plus phone price,Best One plus Phone At this price,0.3,1.0,pos
awesome device,Awesome device,1.0,1.0,pos
writing one month usephone superb prise rangeback camera goodno laggingslim beautiful body good carrydisplay awesomesound awesomemultitasking superbquick charging superbnot liking power navigation button side causing frequently make screenshot setting talk speaker bottom phonefront camera upto mark screen finger sensor bit slow compare hardware,"Writing after one month usePhone is superb in its prise rangeBack camera is goodNo laggingSlim and beautiful body,good to carryDisplay awesomeSound awesomeMultitasking superbQuick charging superbNot liking1.Power and navigation buttons are not on same side causing frequently make screenshot (if settings on)2.Talk Speaker on bottom of the phoneFront camera is upto mark3.On screen finger sensor bit slow compare to hardware",0.6599999999999999,0.4699999999999999,pos
medium could loaded,The media could not be loaded.,0.0,0.0,pos
good,Good,0.6000000000000001,0.7,pos
every one good,Every one good,0.6000000000000001,0.7,pos
battery good photo video quality satisfactory,Battery is good but photo and video quality not satisfactory..,0.6000000000000001,0.7,pos
biggest mistake order amazon went amazon depot receive delivery boy ready come pm return complicated amazon fixed appointment technician yesterday call till flipkart best handle quality issue amazon broke trust time okay shopping upto camera quality average battery good thing charging fast back cover provided oneplus white coloured mask appearance mobile moreover use month due camera quality little disappointing used oppo,"Biggest mistake was to order at Amazon. I myself went at Amazon depot to receive it because delivery boy was not ready to come at 6 pm. Return is most complicated in Amazon. They fixed appointment with technician yesterday and there is no call till now. Flipkart is best to handle quality issues...Amazon broke my trust this time...it's okay for shopping upto 500/-.Camera quality is average. Battery is 4500 only but good thing is charging is very fast. Back cover provided by oneplus is white coloured which masks the appearance of mobile.Moreover, i will use it not more than 6 months due to Camera quality.....which is a little disappointing if you have used Oppo..",0.43653846153846154,0.08750000000000001,pos
good design colorist phone,Good design and colorist phone,0.6000000000000001,0.7,pos
best price range camera quality expected battery life shorten heavy user game function well smooth satisfied budget,"Best with the price range, Camera quality is not as expected. Battery life is shorten for heavy user. Games functions well and smooth. I'm satisfied with my budget.",0.5166666666666667,0.19999999999999998,pos
great phone go little slow,Great phone go for it but little slow,0.5499999999999999,0.10416666666666667,pos
honest satisfied feature difficult use overall nice,"To be honest satisfied, features are difficult to use , overall nice 👍",0.78,0.24000000000000005,pos
battery good butdaily data usage found good,Battery good.butdaily data usage not found its not good,0.6000000000000001,0.7,pos
awesome display built quality camera quality best class first battery life seems issue last full day charger fast take half hour full,Awesome display and built quality.Camera quality is best in class.At first the battery life seems to be an issue but it lasts full day. (Charger is very fast. Takes half hour to full),0.4458333333333333,0.37291666666666673,pos
medium could loaded like,"The media could not be loaded.
                



 Like it",0.0,0.0,pos
unable use android auto camera moderately good charge quickly work well day,Unable to use Android auto.. camera is moderately good.. charges very quickly and works well for the day..,0.5333333333333333,0.17777777777777773,pos
segment best phone go band like iqq else,This segment is best phone don't go to other band like IQQ00 and else,0.3,1.0,pos
one plus well known brand back camera expected good price card offer overall per experience except back camera performance good choice people looking one plus experience k,"One plus is a well known brand to all, but the back camera is not as expected. Good price with cards offers. Overall as per my experience ,except back camera performance (3/5) it's a good choice for people looking for one plus experience under 20 k",0.26666666666666666,0.21666666666666665,pos
great product oneplus meant heavy user work excellent performing day day task camera quality also good n design phone also sleek u get fed using samsung phone n want switch brand think one plus far good option go thing lyk come wid android price range many company giving ignore thing n comparing wid moto edge still say oneplus work better,Great product from OnePlus it is not meant for the heavy user but works excellent in performing day to day task . Camera quality is also good n the design of phone is also sleek and if u get fed up using samsung phone n want to switch to other brand I think one plus is far good option to go with only the thing I don't lyk is it comes wid Android 11 but at this price range many companies are giving 12 but we can ignore this thing too n comparing this wid moto edge 30 still I can say OnePlus works better.,0.68125,0.5125,pos
average phone fingerprint sensor mark,"Average phone, fingerprint sensor is not up to the mark..",0.39999999999999997,-0.15,pos
good product,Good product,0.6000000000000001,0.7,pos
light weight phone,Light weight phone,0.7,0.4,pos
reviewed day using battery performance awesome day charged phone oxygen pakka finger print little bit issue ok nica budget phone middle class people personally satisfied one plus ce lite g worth money go,"I reviewed after 7 days using.1. Battery performance was awesome..2 days once i charged the phone.2. Oxygen OS pakka.3. Finger print little bit issue. But ok.4. Nica and budget phone for middle class people5.personally I  satisfied with one plus ce2 lite 5g -18999-/Worth for money, go for it..",0.5166666666666667,0.3520833333333333,pos
display dull avareg mobile,Display is dull. Just avareg mobile,0.5,-0.2916666666666667,neg
ok mobile,As of now we are ok with mobile,0.5,0.5,pos
nice,Nice,1.0,0.6,pos
good phone one could go purchase good speed oeprating fingerprint past camera earlier redmi pro best device good outdoor day photo night camera satisfied battery life quite high expected u phone chepest cost u getting brand phone,"Good phone one could go and purchase, it's good speed of oeprating, fingerprint is past, camera i can the earlier redmi 7 pro was best but this device has good outdoor day photos night camera i'm not satisfied ..battery life is quite not high as expected ...u can with this phone at chepest cost u'll getting 1+ brand phone",0.5322222222222223,0.37888888888888883,pos
look look pretty amazing see work,from the looks it looks pretty amazing but we have to see how it works,0.95,0.42500000000000004,pos
nice phn,nice phn,1.0,0.6,pos
made switch samsung nord ce lot research settling phone read quite lot review well experience far gamer use phone gaming photographer quite happy simple photo care contrast saturation use phone mainly banking messaging browsing call switching samsung nord ce feel lot smoother tell much difference display two outdoor brightness phone decent bloatware installed phone fantastic samsung need learn sure android box miss since never used android perfectly fine phone receive android update might take time hurry camera fine need come headphone jack charger charging fast went minute also like phone slightly smaller fit well hand pocket experienced overheating issue overall price got great deal since exchanged phone great phone people expecting much phone need simple like mine excellent device,"I made the switch from my Samsung M51 to the Nord CE 2. I did a lot of research before settling on this phone. I read quite a lot of reviews as well. Here's my experience so far:1. I am not a gamer and do not use phones for gaming.2. I am not a photographer and am quite happy with simple photos. I don't care about contrast or saturation.3. I use my phone mainly for banking, messaging, browsing and calls.Switching from the Samsung M51, the Nord CE 2 feels a lot smoother. I can't tell much of a difference in the display between the two. The outdoor brightness for the phone is decent. There is no bloatware installed on the phone which is fantastic (Samsung needs to learn from this!). Sure, there is no Android 12 out of the box but I don't miss it since I've never used it and Android 11 is perfectly fine. The phone will receive the Android 12 update but it might take time (I'm in no hurry). The camera is fine for my needs. It comes with a headphone jack and a charger. Charging is fast -- I went from 50% to 100% in under 25 minutes. I also like that the phone is slightly smaller than the M51 and fits well in my hand and pocket. I've not experienced any overheating issues.Overall, for the price (I got a great deal since I exchanged my phone), it's a great phone. Some people are expecting too much from this phone but if your needs are simple like mine, this is an excellent device.",0.5901587301587302,0.3683333333333333,pos
din ho gye bdhiya hai abhi tk battery din charge krni pdti hai camera mujhe bht achha lga touch b achha h,25din ho gye ... Bdhiya hai abhi tk to.... Battery 2din me charge krni pdti hai... Camera mujhe bht achha lga... Touch b achha h,0.0,0.0,pos
ok,ok,0.5,0.5,pos
first one plus phone liked product much pro battery back fast charging display good refresh rate page apps loading fast one speaker great sound good clarity call camera good best definitely oppo vivo lover expect filter type photo camera one plus still pro give real image filter keep phone aside fake photo vivo oppo real verdict trust youtube review prof real mi better one plus range blindly buy product enjoy smooth stylish phone,"This is my first one plus phone,liked this product very much.Pros: battery back up,fast charging,display,good refresh rate,pages and apps loading very fast.One speaker but very great sound and good clarity over call.Camera is good but not best, definitely oppo Vivo lover will expect filter type photos from camera but in one plus this is still the pros that it gives the real image with no filter that keeps this phone aside from the fake photos of Vivo oppo real me.Verdict: Don't trust the YouTube reviews that proves that real me and mi is better than one plus on this range. Blindly buy this product and enjoy the smooth and stylish Phone.",0.5380952380952381,0.3428571428571429,pos
medium could loaded one year purchasing touch working properly late poor response touch service center asked replace screen phone warranty total cost chargeable issue faced multiple time small duration time responding dent screen worst experience one plus suggest perched phone quality issue phone,"The media could not be loaded.
                



 After one year of purchasing..its touch not working properly and very late and poor response of touch.Service center asked to replace screen .As the phone is out of warranty total cost will be chargeable.Same issue we faced multiple time but it was for very small duration but this time it not responding.no dent on screen.Very worst experience with one plus .. suggest to not perched this phone as the quality issue in phone .",0.4928571428571428,-0.2928571428571428,neg
best budget phone,"Under 20,000 best budget phone.",0.3,1.0,pos
average,Average,0.39999999999999997,-0.15,pos
big fan phone n fourth last year reason price competitive spec chinese competition make brings brand sale definitely brand overall quality including battery getting deteriorated since started assembling vivo noida plant abt product plastic type body give bad impression often critic say established brand range n spec r also plastic body make product lighter though add poor heat dissipation problem u feel unless u never satisfied typo critic eye call quality n internet performance superb matching processor spec handle group video call well even weaker net picture quality awesome good color n depth reproduction heavier game make hotter problem every phone better remove phone cover playing game,"A big fan of 1+ phones n this is my fourth 1+ during last 6-7 years. Reason : Price competitive for the same specs of other Chinese competition makes. That brings the brand No. 2 in sales. But, definitely the brand's overall quality including battery is getting deteriorated since it has been started assembling in Vivo Noida plant.Now abt this product : Plastic type body doesn't give that bad impression, as often critics say. Other established brands in this range n specs r also have plastic body to make product lighter, though it adds to poor heat dissipation problem. U can't feel that unless u have ""never satisfied"" typo critic eyes.Call quality n internet performance is superb matching to processor specs. Can handle group video calls well in even weaker net. Picture quality is awesome with good color n in-depth reproduction. Heavier games make it hotter, but again that's the problem with every phone. Better remove phone cover while playing games.",0.42708333333333337,0.06562500000000002,pos
overall phone goodcamera quality also nicesmoothly workingbattery charging fast best quality phonenow nice phone price,Overall phone is very goodCamera quality also very niceSmoothly workingBattery charging is fast  this is the best quality of this phoneNow this is the nice Phone in this price .👍👍👍👍👍,0.475,0.44999999999999996,pos
super nice,Super nice 👍,0.8333333333333333,0.4666666666666667,pos
product awesome,The product is very awesome........,1.0,1.0,pos
camera great,Camera is not that great...,0.75,0.8,pos
like camera quality good touch quite smooth sensetive display good performance good hanging issue hard user also overall design good watt charger charging first take minute full charge dislike battery performance little better charge battery get little heat flash light power quite low think phone water resistant also single speaker sound quite loud give two speaker atleast,"Like-1. Camera 📸 quality is good.2. Touch is quite smooth and sensetive.3. Display is good.4. Performance is good no hanging issue,I'm not hard user also.5.  Overall design is good.6. 65 Watt charger charging first. it takes 50 to 55 minutes for full charge.Dislikes -1. Battery performance should little better.2. During charge battery gets little heat.3. Flash light power is quite low.4. I think this phone is not water resistant also.5. There is single speaker only. Sound is quite loud but it should give two speakers atleast.",0.48466386554621854,0.2624649859943977,pos
nice good phone compare samsung,Nice and good phone compare to samsung.,0.8,0.6499999999999999,pos
good phone,Very good phone,0.6000000000000001,0.7,pos
happy product,I'm happy with my product,1.0,0.8,pos
good phone,Good phone,0.6000000000000001,0.7,pos
turned data use going bed night battery performance awesome charging cool part optimal charging night great option gaming experience awsm camera quality good,1.If you turned off your data after use/ before going to bed in night......battery performance is awesome.2.Charging cool part. Optimal charging in night is great option.3.Gaming experience is awsm.4. Camera quality is good.,0.75,0.7125000000000001,pos
nice quality,Nice quality,1.0,0.6,pos
thing good,All things good,0.6000000000000001,0.7,pos
except indoor signal reception g mode feature function pretty average average airtel g connecting performance better g may g network still evolving ui pathetic lot bug especially notification related disabled notifs still getting notified raised dev team got reply known issue resolved software release hope resolve camera ok couldnt understand mp wide mode much effective though nothing much say,"Except for the indoor signal reception (in 4G mode) other features and functions are pretty average or below average. Airtel 5G is connecting but performance not better than 4G, may be the 5G network is still evolving.UI is pathetic with lot of bugs especially notification related. Disabled notifs are still getting notified. Raised with Dev team, got a reply its a known issue and will be resolved in further software releases. Hope they resolve them.Camera was OK, couldnt understand that 64 MP wide mode, not much effective though.Nothing much to say about.",0.5750000000000001,0.0375,pos
nice product,Very nice product,1.0,0.6,pos
point comparison except older oppo model thats older model yet much better new one plus gone oppo newer model replacement wanted try day purchase phone fell high table maybe foot high screen broke shell another k get replaced store met three people come screen replacement also broke one guy coming get replaced nd time however plan purchase phone go wallet style cover dont think phone take type case phone open case provided one plus screen covered gorilla glass oppo fall average time day issue past year except fact memory become le accomodate apps would stuck oppo overall brand like one plus expected better disappointed pro fast charger really awesome min charge full thats feature love,"I have no point of comparison except for my older oppo A83(2018) model. Thats an older model and yet very much better than the new ONE PLUS.  I should have gone for an Oppo newer model as replacement but wanted to try this.15 days after my purchase,  the phone fell down from a high table, maybe about 4-4.5 feet high and the screen broke.Now I have to shell another 8k to get it replaced. While at store, I met three other people who had come for screen replacement too as theirs also broke.  One guy was coming to get it replaced 2nd time.If you do however plan to purchase the phone,  go for a wallet style cover, because I dont think this phone can take any other type of case.My phone was in an open case provided by ONE PLUS and screen was covered with gorilla glass.My oppo falls down on an average 2-3 times a day,  and have had no issues in the past 3 years.... Except for the fact that the memory has become too less for me to accomodate all the apps,  I would have stuck to my oppo.Overall for a brand like ONE PLUS,  I expected better.😞 DISAPPOINTED!!!PROS : The fast charger is really awesome.  30 mins charges it to full. Thats the only feature I love about it.",0.4853654188948306,0.1523351158645276,pos
youtubers go nice camera result,Youtubers go for it...nice camera result....,1.0,0.6,pos
excellent product,Excellent product,1.0,1.0,pos
best,Very best,0.3,1.0,pos
nan,,0.0,0.0,pos
phone good like delivering phone ordered th september guess get th october,"Phone was very good,But I don’t like delivering the phone , I ordered on 24th September 2022, can you guess when I get??!! 18th October 2022.",0.6000000000000001,0.7,pos
bad camera photo take bad built quality good many,"It has a very bad camera, the photos it takes are very bad.. built quality is not that good... And so many",0.6083333333333334,-0.04999999999999993,neg
good,Good,0.6000000000000001,0.7,pos
plus point camera quality good video recording awesome fingerprint sensor stunning charging supercool point battery back much disappointing camera quality expected,Plus points- camera quality is good .. video recording is awesome.. fingerprint sensor stunning... Charging -supercool But..-points..Battery back up is too much disappointing...Camera quality is not as expected...,0.6166666666666666,0.25,pos
good product good product good product good product,Good Product Good Product Good Product Good Product,0.6000000000000001,0.7,pos
wow wow finishing look colour beautiful super light weight easy handle clean super smooth ui camera supperbb overall best purchase phone amezon battery backup good,Wow Wow The Finishing And Looks Colour Are Very Beautiful.Super light weight Easy To handle Clean Super Smooth UI.The Camera is Supperbb.. Overall My Best Purchase phone On Amezon.Battery Backup is Very Good.,0.6638888888888889,0.41805555555555557,pos
medium could loaded thanks,"The media could not be loaded.
                



 Thanks",0.2,0.2,pos
good product,Good Product,0.6000000000000001,0.7,pos
like camera sound clarity color blue dislike nothing far usage month,"Likes : camera, sound clarity and color(blue)Dislikes : nothing so far with a usage of 3 months",0.5,0.16666666666666666,pos
nice phone,Nice phone,1.0,0.6,pos
medium could loaded gamer playing mostly game mobile phone like bgmi minecraft etc k segment phone pretty good get upgrade gamer remember battery last much long rest great camera good charge play bgmi take phone game bgmi player year seen much battery loss game rest feature phone great like finger print sensor fast camera also great,"The media could not be loaded.
                



 I am gamer who is playing mostly all the games in mobile phone like bgmi Minecraft etc in 15 k segment phones it's pretty good to get upgrade in this if you are a gamer just remember it's battery not last much long and rest is great camera is good. On a 100 %charge if you play  bgmi it take your phone to 40 % in just 3-4 games I am a bgmi player for 3 years now and I haven't seen this much battery loss in just 3 games . Rest of the features of the phone are great like finger print sensor is fast and camera is also great 👍",0.532051282051282,0.24615384615384617,pos
think good get ur battery charged fast,I think it's very good for to get ur battery charged fast,0.6000000000000001,0.44999999999999996,pos
display brightness little bit low speaker mark,Display brightness is little bit low speaker are not up to mark,0.4,-0.09375,pos
hang apps sometimes lag look like refurbished phone original near samsung earlier switch work mode hang,Hangs in between apps and sometimes lags.Looks like a refurbished phone than original.No where near to Samsung A7 2018 which I had earlier. If we switch on work mode..it just hangs in between.,0.5499999999999999,0.15833333333333333,pos
battery life good easily last day usage frequent chat update music playing twice camera usage etc display quality photo quality sound quality average however bug disappointed fingerprint sensor turn even always display mode bug bad almost always power button pressed unlocking phone time even fingerprint sensor give prompt pin entered pathetic say worse still understood oneplus community website bug known developer unable bring resolution issue till,"Battery life is good, easily lasts a day for my usage, with frequent chat updates, some music playing, once or twice camera usage etc.Display quality, photo quality, sound quality are all above average.However, a bug that disappointed me is that the fingerprint sensor doesn't turn on even in always on display mode. And the bug is so bad, that almost always, the power button has to be pressed for unlocking the phone and at times even then, the fingerprint sensor doesn't give prompt and so the pin has to be entered. Pathetic, I'd say.Worse still is, as understood from the OnePlus community website, the bug is known to the developers, but they've been unable to bring an resolution to this issue till now.",0.5283333333333333,-0.22999999999999998,neg
brand wise great phone price category,Brand wise great phone in this price category,0.825,0.75,pos
good,Very good,0.6000000000000001,0.7,pos
battery life fingerprint good camera quality excellent,"Battery life, fingerprint is good and camera quality is excellent.",0.8,0.85,pos
battery backup good camera also good,Battery backup not good but camera also good,0.6000000000000001,0.7,pos
best budget phone,Best budget phone,0.3,1.0,pos
alexa working properly day otherwise mobile working nice,"Alexa not working properly after 2 days, otherwise mobile working is nice",0.55,0.3,pos
know one plus low cast phone material except thing,As you know one plus low cast phone material how to except all things,0.3,0.0,neg
ovrrall like phone price range sim dedicated memory card supported,Ovrrall i like the phone in this price range ..2sim and dedicated memory card supported,0.0,0.0,pos
good,Good 👍,0.6000000000000001,0.7,pos
good cemara amoled disply power full battery totlly good,Good cemara amoled disply power full battery totlly good,0.5833333333333334,0.5833333333333333,pos
like phone,I don't like this phone,0.0,0.0,pos
phone good feature easy use,The phone has very good features. Easy to use,0.7166666666666668,0.5666666666666667,pos
battery life good,Battery life is good,0.6000000000000001,0.7,pos
good phone good brandcamera greatbattery superbyet explore goverall nice phone price,It's good phone from good brandCamera is greatBattery is superbYet to explore 5gOverall nice phone at this price,0.7333333333333334,0.6666666666666666,pos
recently bought phone day back exchanged redmi note using past year exchange process smooth delivery agent helpful patient coming model first time oneplus user people family using oneplus earlier camera quality refresh rate good disappointed battery backup phone charge min night sleep switch internet connection phone battery saver mode still phone lost battery disappointing even using phone new happening,"I have recently bought this phone 2 days back and I have exchanged my redmi note 7s for this which I was using for past 3 years,the exchange process was smooth and the delivery agent was helpful and very patient.Coming to the model,I m first time OnePlus user but people in my family were using OnePlus earlier, the camera quality and refresh rate is good I'm only disappointed by battery backup the phone charges in 15mins but at night when I sleep I switch off internet connection and the phone is on battery saver mode still phone lost 10% battery this is very disappointing that when I'm not even using it and the phone is new then why this is happening.",0.4337878787878788,-0.011363636363636354,neg
camera,Camera,0.0,0.0,pos
nice product,Nice product,1.0,0.6,pos
theek thak hai,Theek thak hai,0.0,0.0,pos
want take phone take coz kind blotware best budget friendly mobile,If you want to take this phone just take it coz it doesn't have any kind of blotware and is best budget friendly mobile,0.5666666666666667,0.6583333333333333,pos
nan,,0.0,0.0,pos
like,I like it,0.0,0.0,pos
nan,,0.0,0.0,pos
like display fill hand,"I like display,fill in hand",0.0,0.0,pos
excellent except battery life,Excellent except battery life,1.0,1.0,pos
camera quality improve,Camera quality improve,0.0,0.0,pos
awesome phone range,Awesome phone in this range.,1.0,1.0,pos
good product proceeding back camera front gooddisplay nice battery,Good product 👍Proceedings 👍Back Camera 👍 front not goodDisplay very nice ☺️Battery is 👍,0.5333333333333333,0.4333333333333333,pos
six month back purchased amazon found good aspect recently purchased another phone amazon wife highly satisfied,Six months back purchased for myself from Amazon. Found very good in all aspects. Recently purchased another phone from Amazon for my wife.  Highly satisfied.,0.4625,0.3,pos
one plus budget phone,One plus budget phone,0.0,0.0,pos
nice,Nice,1.0,0.6,pos
good quality product buy k ample space good quality picture wider screen,"A good quality product to buy under 20k. Ample space, good quality pictures and wider screen",0.6000000000000001,0.7,pos
super,Super,0.6666666666666666,0.3333333333333333,pos
good,Good,0.6000000000000001,0.7,pos
nan,,0.0,0.0,pos
medium could loaded good,"The media could not be loaded.
                



 Over all good",0.6000000000000001,0.7,pos
phone screen good battery life also good camera could better price good,"Phone screen is very good, battery life is also very good, camera could have been better but at the price is good",0.5750000000000001,0.6499999999999999,pos
ok get back panel micro camera glass,all is ok but i didn't get the back panel micro camera glass.,0.25,0.25,pos
oneplus wonderful mobile,OnePlus wonderful mobile...,1.0,1.0,pos
good,Good,0.6000000000000001,0.7,pos
camera battery fingerprint reader,It's 10/10 for Camera and Battery but 8.5/10 for fingerprint reader.,0.0,0.0,pos
quality good le feature unable use phone receiving call also unable watch youtube video receiving call video playing muted call end use phone battery good camera ok taking photo size small full display,Quality is good but less features. Unable to use phone while receiving calls. Also unable to watch YouTube videos while receiving calls. Video playing muted. After calls end then only can use phone. Battery is good. Camera ok but while taking photos size is very small and not in full display.,0.5214285714285715,0.14285714285714285,pos
watching video gallery increase decrease speed video minimise window video start position resume,"During watching video through gallery, we can't increase & decrease the speed of video, after minimise window video's is starts position not at resume.",0.0,0.0,pos
good,Good,0.6000000000000001,0.7,pos
medium could loaded good,"The media could not be loaded.
                



 Good👍👍👍👍👍👍",0.6000000000000001,0.7,pos
looking camera phone one average camera quality good battery backup overall performance good,"If you are looking for camera phone then this is not the one, average camera quality, good battery backup, overall performance is very good.",0.4,0.3125,pos
good,Very good,0.6000000000000001,0.7,pos
personally like speaker volume le also wrong place phone battery back good need buy theme wallpaper even month make call restarted network showed nice feature anything pretty basic le old phone big disappointment might possible phone company bigger range better one,"I personally did not like it . The speakers volume is less, also its at wrong place too in the phone .Battery back up is not so good .Need to buy themes and wallpapers.Its not even a a month and I couldn't make a call then restarted it then the network showed . Not any other nice features or anything but pretty basic and less than my old phone .Big disappointment for me might be possible that the phones of this company in bigger range are better but not this one for me 🥹😐",0.5096153846153846,0.08076923076923076,pos
overall good product happy,"Overall Good Product, happy with it.",0.5333333333333333,0.5,pos
nice,Nice,1.0,0.6,pos
good,Good,0.6000000000000001,0.7,pos
camara quality great overall okay product worst part ui lot ui issue hope ui issue get resolved next patch update software,"Camara quality is not that great. Overall it's okay product.The worst part is UI, it has lot of UI issues. Hope UI issues will get resolved by next patch/update of the software.",0.45,0.06000000000000001,pos
phone mah battery wt charger good camera quality average like normal phone fingerprint reader work fast display also okey overall good budget phone oneplus get oxygen nice phone,A phone with 5000 mah battery and 33 wt charger is good but the camera quality is average like other Normal phones.Fingerprint reader works very fast.display is also okey.overall a good budget phone from OnePlus as here you can get oxygen OS .Nice phone 👍🏻,0.55,0.3142857142857142,pos
buy phone quality performance absolutely worst get better phone range,Don't buy this phone quality and performance are absolutely worst. You will get better phones under the same range,0.75,-0.25,neg
waste money,Waste of money 💸,0.0,-0.2,neg
nice design performance,Nice design and performance,1.0,0.6,pos
camera finger print poor,Camera and finger print very poor,0.6,-0.4,neg
really good phone price segment camera quality performance awesome phone interface look like comfort battery backup good conclusion anyone required smart budget phone brand value go,It's really good phone in this price segment. The camera quality and the performance is so awesome.The phone interface looks like very comfort. Battery  backup is good.Conclusion: If anyone required a smart budget phone with brand value than you can go for it.,0.7107142857142857,0.6535714285714286,pos
best feature range,All are best  features in this range.,0.3,1.0,pos
super quality smart phone,Super quality smart phone,0.6547619047619048,0.2738095238095238,pos
balanced phone people looking daily use futuristic g phone,Balanced Phone for people looking out for an Daily use and Futuristic 5G Phone.,0.0,0.0,pos
good,good,0.6000000000000001,0.7,pos
best smart phone range,Best smart phone in this range,0.4714285714285714,0.6071428571428571,pos
superb phone kdecent display battery life camera quality sound good mid range gaming lag free basic day today life usage like social medium call message watching video listening music good phone mid range recommended budget k,"Superb Phone in 20kDecent Display, Battery life, Camera Quality and Sound.Good for Mid Range Gaming.Lag free in basic day today life usage like social media, calls, messages, watching videos and listening music.Good Phone in mid range.Recommended to those have a budget of under 20k.",0.3990740740740741,0.35925925925925917,pos
okay,It's okay,0.5,0.5,pos
better best segment,Better but not the best in the segment.,0.4,0.75,pos
overall ok,Overall ok,0.25,0.25,pos
v good product,V good product,0.6000000000000001,0.7,pos
one problem network strength low week fingerprint aftar week working properly also well,Only one problem network strength is very low and week. fingerprint aftar 2 week not working properly also all is well.,0.2,0.0,pos
using phone almost day writing review function work seamless good phone good build quality limited feature original oneplus battery good promised w charging phone charge le hour le delivery experience good chosed phone authorized vendor mid range phone high end perspective good phone overall,"Using the phone for almost 15 days now and writing review,1. All functions work seamless and good.2. Phone has good build quality and has limited features of original OnePlus.3. Battery is as good as promised. It has 33W charging and phone charges in less than hour when at less than 5%4. Delivery experience was good and I chosed the phone from the authorized vendor.For mid range phone it is 4.5 / 5 and for high end perspective it is 4/5. Good phone overall.",0.4120779220779221,0.3694155844155844,pos
nyc light weight excellent look,NYC .....light weight .excellent look,0.85,0.7,pos
camera awesome,Camera is awesome,1.0,1.0,pos
waste money,Waste of money.,0.0,-0.2,neg
month free spotify link,6 month free Spotify link????,0.8,0.4,pos
